101325
298.15

# Positive molecular ions (relative to HDMA+)

1N1P	18.2459260893	-.983803
1Ac1P	28.1075197275	-.066512
1D1P	0	0


#################################################################
######              Neutral                                ######
#################################################################

# pure acid

1A1N5W	-72.3107816082	-189.422210

2A1N1W	-57.4082981406	-103.671333
2A1N2W	-68.4908608729	-136.416115
2A1N3W	-83.4867125594	-177.752744
2A1N4W	-94.2166031902	-211.521922
2A1N5W	-103.3126684341	-238.185253

3A1N1W	-80.6130345276	-145.613816
3A1N2W	-93.6868102795	-177.937339
3A1N3W	-105.5330540499	-209.681754
3A1N4W	-116.1290931284	-243.883183
3A1N5W	-128.0979251771	-279.201752

2A2N1W	-78.8230893604	-138.743922
2A2N2W	-93.0550913448	-175.002453
2A2N3W	-102.8117445132	-207.076630
2A2N4W	-112.1966825436	-237.109143
2A2N5W	-123.4477509296	-270.166694

3A2N1W	-107.2671904784	-183.027981
3A2N2W	-116.4617828953	-207.498846
3A2N3W	-128.3266447353	-240.716569
3A2N4W	-141.5674231946	-283.115935
3A2N5W	-152.7696105902	-314.957567

3A3N1W	-126.7523186512	-207.122059
3A3N2W	-139.3956910160	-242.732023
3A3N3W	-147.9362481635	-271.822963
3A3N4W	-162.9112451186	-313.718803

# DMA and water

1D1W	-6.2023181114	-27.255790
1A1D1W	-37.8943672268	-65.763065
1A1D2W	-50.1106517255	-98.782257
1A1D3W	-60.4038733789	-134.116273
1A1D4W	-70.7771168473	-166.239038
1A1D5W	-80.6154010883	-199.518199

2A1D1W	-68.9625206960	-106.031240
2A1D2W	-78.6276362512	-137.152038
2A1D3W	-93.14387624224	-176.349443
2A1D4W	-104.35135919055	-212.029289
2A1D5W	-112.8329322089	-241.279424

2A2D1W	-96.6584373642	-146.756751
2A2D2W	-107.1165503052	-175.592878
2A2D3W	-116.6018181841	-211.201348
2A2D4W	-130.0477157071	-249.725700
2A2D5W	-138.0301267860	-275.027057

3A1D1W	-91.4084921947	-146.454641
3A1D2W	-106.2605276559	-182.109883
3A1D3W	-117.2165296153	-216.420721
3A1D4W	-128.1871879283	-249.311068
3A1D5W	-137.2639506854	-278.009566

3A2D1W	-124.8550573196	-187.020195
3A2D2W	-136.7100467207	-219.629039
3A2D3W	-147.8286481914	-259.126272
3A2D4W	-163.2477004790	-294.469725
3A2D5W	-172.6993348634	-320.683876

3A3D1W	-156.8557647344	-224.667123
3A3D2W	-171.0448681086	-262.252990
3A3D3W	-176.9414568719	-286.533702
3A3D4W	-192.7576700101	-332.427250

# MMA and water

1M1W	-5.4007016389	-26.657103
1M2W	-13.1470829708	-58.148216

1A1M1W	-34.0996213989	-68.288697
1A1M2W	-46.8516492185	-96.322092
1A1M3W	-57.0706133909	-124.091869

1A2M1W	-48.4798748779	-98.446238
1A2M2W	-61.2652401066	-130.739586

2A1M1W	-63.6528104967	-104.691890
2A1M2W	-74.1249442867	-135.406774
2A1M3W	-88.3786083750	-175.475462

2A2M1W	-91.0433297261	-143.176895
2A2M2W	-104.4158623392	-178.355798
2A2M3W	-115.2335513202	-212.547025
2A2M4W	-125.1734269668	-241.635195

# TMA and water

1T1W	-6.2745285832	-27.105640
1A1T1W	-36.0952416783	-65.452439
1A1T2W	-46.8032325952	-100.513688
1A1T3W	-58.5071268963	-137.575624

1A2T1W	-52.4645247983	-102.787463
1A2T2W	-61.7870266191	-133.205052

2A1T1W	-64.5007926875	-105.709690
2A1T2W	-78.4356732090	-146.087826
2A1T3W	-88.1547738244	-178.984718

2A2T1W	-87.3027183586	-146.532628
2A2T2W	-98.9759483338	-174.406894
2A2T3W	-107.7231434772	-213.046946

# DMA, MMA and water

2A1D1M1W	-96.7133738000	-143.965751
2A1D1M2W	-107.2091442791	-177.288902

#################################################################
######              Negative                               ######
#################################################################

# pure acid

